file_list,flags,temporal_coordinates,spatial_coordinates,metadata
['SNAP-152134-0200.jpg'],0,[],"[3.0, 802, 459, 0.0]",{}
['SNAP-152134-0200.jpg'],0,[],"[3.0, 135, 836, 0.0]",{}
['SNAP-152134-0200.jpg'],0,[],"[3.0, 873, 700, 0.0]",{}
['SNAP-152134-0200.jpg'],0,[],"[3.0, 593, 85, 0.0]",{}
['SNAP-152134-0200.jpg'],0,[],"[3.0, 1218, 613, 0.0]",{}
['SNAP-152149-0201.jpg'],0,[],"[3.0, 787, 442, 0.0]",{}
['SNAP-152149-0201.jpg'],0,[],"[3.0, 652, 301, 0.0]",{}
['SNAP-152149-0201.jpg'],0,[],"[3.0, 614, 195, 0.0]",{}
['SNAP-152149-0201.jpg'],0,[],"[3.0, 71, 776, 0.0]",{}
['SNAP-152149-0201.jpg'],0,[],"[3.0, 891, 513, 0.0]",{}
['SNAP-152201-0202.jpg'],0,[],"[3.0, 585, 144, 0.0]",{}
['SNAP-152201-0202.jpg'],0,[],"[3.0, 212, 439, 0.0]",{}
['SNAP-152201-0202.jpg'],0,[],"[3.0, 193, 512, 0.0]",{}
['SNAP-152201-0202.jpg'],0,[],"[3.0, 932, 98, 0.0]",{}
['SNAP-152229-0203.jpg'],0,[],"[3.0, 416, 734, 0.0]",{}
['SNAP-152229-0203.jpg'],0,[],"[3.0, 504, 140, 0.0]",{}
['SNAP-152229-0203.jpg'],0,[],"[3.0, 454, 556, 0.0]",{}
['SNAP-152229-0203.jpg'],0,[],"[3.0, 668, 473, 0.0]",{}
['SNAP-152242-0204.jpg'],0,[],"[3.0, 1003, 901, 0.0]",{}
['SNAP-152242-0204.jpg'],0,[],"[3.0, 973, 807, 0.0]",{}
['SNAP-152242-0204.jpg'],0,[],"[3.0, 761, 103, 0.0]",{}
['SNAP-152242-0204.jpg'],0,[],"[3.0, 945, 415, 0.0]",{}
['SNAP-152242-0204.jpg'],0,[],"[3.0, 792, 366, 0.0]",{}
['SNAP-152242-0204.jpg'],0,[],"[3.0, 944, 275, 0.0]",{}
['SNAP-152242-0204.jpg'],0,[],"[3.0, 179, 591, 0.0]",{}
['SNAP-152259-0205.jpg'],0,[],"[3.0, 692, 682, 0.0]",{}
['SNAP-152259-0205.jpg'],0,[],"[3.0, 405, 954, 0.0]",{}
['SNAP-152259-0205.jpg'],0,[],"[3.0, 682, 611, 0.0]",{}
['SNAP-152259-0205.jpg'],0,[],"[3.0, 705, 384, 0.0]",{}
['SNAP-152259-0205.jpg'],0,[],"[3.0, 788, 595, 0.0]",{}
['SNAP-152259-0205.jpg'],0,[],"[3.0, 856, 134, 0.0]",{}
['SNAP-152330-0206.jpg'],0,[],"[3.0, 416, 572, 0.0]",{}
['SNAP-152330-0206.jpg'],0,[],"[3.0, 1232, 282, 0.0]",{}
['SNAP-152330-0206.jpg'],0,[],"[3.0, 191, 649, 0.0]",{}
['SNAP-152330-0206.jpg'],0,[],"[3.0, 746, 771, 0.0]",{}
['SNAP-152330-0206.jpg'],0,[],"[3.0, 139, 761, 0.0]",{}
['SNAP-152330-0206.jpg'],0,[],"[3.0, 1014, 932, 0.0]",{}
['SNAP-152353-0207.jpg'],0,[],"[3.0, 222, 675, 0.0]",{}
['SNAP-152353-0207.jpg'],0,[],"[3.0, 1152, 839, 0.0]",{}
['SNAP-152430-0208.jpg'],0,[],"[3.0, 891, 111, 0.0]",{}
['SNAP-152430-0208.jpg'],0,[],"[3.0, 561, 860, 0.0]",{}
['SNAP-152430-0208.jpg'],0,[],"[3.0, 402, 102, 0.0]",{}
['SNAP-152430-0208.jpg'],0,[],"[3.0, 135, 565, 0.0]",{}
['SNAP-152430-0208.jpg'],0,[],"[3.0, 811, 532, 0.0]",{}
['SNAP-152456-0209.jpg'],0,[],"[3.0, 369, 885, 0.0]",{}
['SNAP-152456-0209.jpg'],0,[],"[3.0, 922, 615, 0.0]",{}
['SNAP-152456-0209.jpg'],0,[],"[3.0, 249, 494, 0.0]",{}
['SNAP-152456-0209.jpg'],0,[],"[3.0, 478, 535, 0.0]",{}
['SNAP-152456-0209.jpg'],0,[],"[3.0, 1143, 780, 0.0]",{}
['SNAP-152456-0209.jpg'],0,[],"[3.0, 385, 941, 0.0]",{}
['SNAP-152456-0209.jpg'],0,[],"[3.0, 1138, 106, 0.0]",{}
['SNAP-152456-0209.jpg'],0,[],"[3.0, 400, 76, 0.0]",{}
['SNAP-152549-0210.jpg'],0,[],"[3.0, 782, 236, 0.0]",{}
['SNAP-152549-0210.jpg'],0,[],"[3.0, 670, 155, 0.0]",{}
['SNAP-152549-0210.jpg'],0,[],"[3.0, 152, 898, 0.0]",{}
['SNAP-152549-0210.jpg'],0,[],"[3.0, 562, 525, 0.0]",{}
['SNAP-152549-0210.jpg'],0,[],"[3.0, 378, 402, 0.0]",{}
['SNAP-152549-0210.jpg'],0,[],"[3.0, 1195, 508, 0.0]",{}
['SNAP-152948-0211.jpg'],0,[],"[3.0, 511, 680, 0.0]",{}
['SNAP-152948-0211.jpg'],0,[],"[3.0, 1212, 816, 0.0]",{}
['SNAP-152948-0211.jpg'],0,[],"[3.0, 486, 82, 0.0]",{}
['SNAP-152948-0211.jpg'],0,[],"[3.0, 602, 536, 0.0]",{}
['SNAP-152948-0211.jpg'],0,[],"[3.0, 1107, 595, 0.0]",{}
['SNAP-153006-0212.jpg'],0,[],"[3.0, 368, 904, 0.0]",{}
['SNAP-153006-0212.jpg'],0,[],"[3.0, 347, 928, 0.0]",{}
['SNAP-153006-0212.jpg'],0,[],"[3.0, 986, 123, 0.0]",{}
['SNAP-153006-0212.jpg'],0,[],"[3.0, 1195, 463, 0.0]",{}
['SNAP-153006-0212.jpg'],0,[],"[3.0, 440, 858, 0.0]",{}
['SNAP-153044-0213.jpg'],0,[],"[3.0, 271, 640, 0.0]",{}
['SNAP-153044-0213.jpg'],0,[],"[3.0, 939, 88, 0.0]",{}
['SNAP-153044-0213.jpg'],0,[],"[3.0, 837, 934, 0.0]",{}
['SNAP-153044-0213.jpg'],0,[],"[3.0, 749, 516, 0.0]",{}
['SNAP-153044-0213.jpg'],0,[],"[3.0, 977, 378, 0.0]",{}
['SNAP-153103-0214.jpg'],0,[],"[3.0, 1199, 231, 0.0]",{}
['SNAP-153103-0214.jpg'],0,[],"[3.0, 1088, 599, 0.0]",{}
['SNAP-153103-0214.jpg'],0,[],"[3.0, 335, 435, 0.0]",{}
['SNAP-153113-0215.jpg'],0,[],"[3.0, 1068, 887, 0.0]",{}
['SNAP-153113-0215.jpg'],0,[],"[3.0, 632, 748, 0.0]",{}
['SNAP-153113-0215.jpg'],0,[],"[3.0, 1011, 210, 0.0]",{}
['SNAP-153113-0215.jpg'],0,[],"[3.0, 449, 353, 0.0]",{}
['SNAP-153113-0215.jpg'],0,[],"[3.0, 1228, 326, 0.0]",{}
['SNAP-153113-0215.jpg'],0,[],"[3.0, 603, 749, 0.0]",{}
['SNAP-153113-0215.jpg'],0,[],"[3.0, 669, 591, 0.0]",{}
['SNAP-153113-0215.jpg'],0,[],"[3.0, 1043, 534, 0.0]",{}
['SNAP-153128-0216.jpg'],0,[],"[3.0, 908, 238, 0.0]",{}
['SNAP-153128-0216.jpg'],0,[],"[3.0, 1151, 340, 0.0]",{}
['SNAP-153128-0216.jpg'],0,[],"[3.0, 155, 782, 0.0]",{}
['SNAP-153128-0216.jpg'],0,[],"[3.0, 642, 150, 0.0]",{}
['SNAP-153137-0217.jpg'],0,[],"[3.0, 952, 703, 0.0]",{}
['SNAP-153137-0217.jpg'],0,[],"[3.0, 480, 355, 0.0]",{}
['SNAP-153137-0217.jpg'],0,[],"[3.0, 908, 749, 0.0]",{}
['SNAP-153137-0217.jpg'],0,[],"[3.0, 1052, 421, 0.0]",{}
['SNAP-153137-0217.jpg'],0,[],"[3.0, 793, 698, 0.0]",{}
['SNAP-153137-0217.jpg'],0,[],"[3.0, 839, 68, 0.0]",{}
['SNAP-153137-0217.jpg'],0,[],"[3.0, 157, 892, 0.0]",{}
['SNAP-153137-0217.jpg'],0,[],"[3.0, 776, 346, 0.0]",{}
['SNAP-153147-0218.jpg'],0,[],"[3.0, 727, 460, 0.0]",{}
['SNAP-153147-0218.jpg'],0,[],"[3.0, 527, 658, 0.0]",{}
['SNAP-153147-0218.jpg'],0,[],"[3.0, 406, 676, 0.0]",{}
['SNAP-153157-0219.jpg'],0,[],"[3.0, 1063, 659, 0.0]",{}
['SNAP-153157-0219.jpg'],0,[],"[3.0, 538, 443, 0.0]",{}
['SNAP-153157-0219.jpg'],0,[],"[3.0, 381, 573, 0.0]",{}
['SNAP-153206-0220.jpg'],0,[],"[3.0, 932, 412, 0.0]",{}
['SNAP-153206-0220.jpg'],0,[],"[3.0, 364, 480, 0.0]",{}
['SNAP-153206-0220.jpg'],0,[],"[3.0, 866, 153, 0.0]",{}
['SNAP-153206-0220.jpg'],0,[],"[3.0, 67, 860, 0.0]",{}
['SNAP-153217-0221.jpg'],0,[],"[3.0, 1154, 718, 0.0]",{}
['SNAP-153217-0221.jpg'],0,[],"[3.0, 768, 674, 0.0]",{}
['SNAP-153217-0221.jpg'],0,[],"[3.0, 722, 687, 0.0]",{}
['SNAP-153217-0221.jpg'],0,[],"[3.0, 902, 697, 0.0]",{}
['SNAP-153217-0221.jpg'],0,[],"[3.0, 158, 617, 0.0]",{}
['SNAP-153231-0222.jpg'],0,[],"[3.0, 304, 506, 0.0]",{}
['SNAP-153231-0222.jpg'],0,[],"[3.0, 913, 514, 0.0]",{}
['SNAP-153231-0222.jpg'],0,[],"[3.0, 1203, 343, 0.0]",{}
['SNAP-153231-0222.jpg'],0,[],"[3.0, 1171, 752, 0.0]",{}
['SNAP-153231-0222.jpg'],0,[],"[3.0, 984, 139, 0.0]",{}
['SNAP-153231-0222.jpg'],0,[],"[3.0, 858, 597, 0.0]",{}
['SNAP-153231-0222.jpg'],0,[],"[3.0, 215, 820, 0.0]",{}
['SNAP-153231-0222.jpg'],0,[],"[3.0, 1161, 822, 0.0]",{}
['SNAP-153231-0222.jpg'],0,[],"[3.0, 209, 678, 0.0]",{}
['SNAP-153231-0222.jpg'],0,[],"[3.0, 283, 855, 0.0]",{}
['SNAP-153248-0223.jpg'],0,[],"[3.0, 901, 878, 0.0]",{}
['SNAP-153248-0223.jpg'],0,[],"[3.0, 440, 108, 0.0]",{}
['SNAP-153248-0223.jpg'],0,[],"[3.0, 951, 478, 0.0]",{}
['SNAP-153302-0224.jpg'],0,[],"[3.0, 434, 453, 0.0]",{}
['SNAP-153302-0224.jpg'],0,[],"[3.0, 133, 758, 0.0]",{}
['SNAP-153302-0224.jpg'],0,[],"[3.0, 744, 82, 0.0]",{}
['SNAP-153302-0224.jpg'],0,[],"[3.0, 1009, 496, 0.0]",{}
['SNAP-153315-0225.jpg'],0,[],"[3.0, 1057, 652, 0.0]",{}
['SNAP-153315-0225.jpg'],0,[],"[3.0, 587, 874, 0.0]",{}
['SNAP-153315-0225.jpg'],0,[],"[3.0, 553, 326, 0.0]",{}
['SNAP-153315-0225.jpg'],0,[],"[3.0, 451, 702, 0.0]",{}
['SNAP-153315-0225.jpg'],0,[],"[3.0, 806, 151, 0.0]",{}
['SNAP-153324-0226.jpg'],0,[],"[3.0, 587, 702, 0.0]",{}
['SNAP-153324-0226.jpg'],0,[],"[3.0, 743, 265, 0.0]",{}
['SNAP-153324-0226.jpg'],0,[],"[3.0, 768, 339, 0.0]",{}
['SNAP-153324-0226.jpg'],0,[],"[3.0, 209, 874, 0.0]",{}
['SNAP-153334-0227.jpg'],0,[],"[3.0, 1139, 907, 0.0]",{}
['SNAP-153334-0227.jpg'],0,[],"[3.0, 945, 508, 0.0]",{}
['SNAP-153334-0227.jpg'],0,[],"[3.0, 397, 403, 0.0]",{}
['SNAP-153413-0228.jpg'],0,[],"[3.0, 1218, 486, 0.0]",{}
['SNAP-153413-0228.jpg'],0,[],"[3.0, 924, 434, 0.0]",{}
['SNAP-153413-0228.jpg'],0,[],"[3.0, 449, 715, 0.0]",{}
['SNAP-153413-0228.jpg'],0,[],"[3.0, 499, 822, 0.0]",{}
['SNAP-153413-0228.jpg'],0,[],"[3.0, 660, 546, 0.0]",{}
['SNAP-153413-0228.jpg'],0,[],"[3.0, 1218, 688, 0.0]",{}
['SNAP-153429-0229.jpg'],0,[],"[3.0, 995, 852, 0.0]",{}
['SNAP-153429-0229.jpg'],0,[],"[3.0, 512, 857, 0.0]",{}
['SNAP-153429-0229.jpg'],0,[],"[3.0, 1216, 194, 0.0]",{}
['SNAP-153429-0229.jpg'],0,[],"[3.0, 837, 789, 0.0]",{}
['SNAP-153459-0230.jpg'],0,[],"[3.0, 1013, 249, 0.0]",{}
['SNAP-153459-0230.jpg'],0,[],"[3.0, 256, 926, 0.0]",{}
['SNAP-153459-0230.jpg'],0,[],"[3.0, 533, 480, 0.0]",{}
['SNAP-153509-0231.jpg'],0,[],"[3.0, 736, 778, 0.0]",{}
['SNAP-153509-0231.jpg'],0,[],"[3.0, 793, 835, 0.0]",{}
['SNAP-153525-0232.jpg'],0,[],"[3.0, 271, 555, 0.0]",{}
['SNAP-153525-0232.jpg'],0,[],"[3.0, 1189, 681, 0.0]",{}
['SNAP-153525-0232.jpg'],0,[],"[3.0, 742, 387, 0.0]",{}
['SNAP-153525-0232.jpg'],0,[],"[3.0, 1112, 144, 0.0]",{}
['SNAP-153525-0232.jpg'],0,[],"[3.0, 1092, 683, 0.0]",{}
['SNAP-153525-0232.jpg'],0,[],"[3.0, 735, 405, 0.0]",{}
['SNAP-153534-0233.jpg'],0,[],"[3.0, 1137, 646, 0.0]",{}
['SNAP-153534-0233.jpg'],0,[],"[3.0, 1073, 825, 0.0]",{}
['SNAP-153534-0233.jpg'],0,[],"[3.0, 83, 665, 0.0]",{}
['SNAP-153534-0233.jpg'],0,[],"[3.0, 662, 917, 0.0]",{}
['SNAP-153543-0234.jpg'],0,[],"[3.0, 546, 841, 0.0]",{}
['SNAP-153543-0234.jpg'],0,[],"[3.0, 108, 773, 0.0]",{}
['SNAP-153543-0234.jpg'],0,[],"[3.0, 887, 273, 0.0]",{}
['SNAP-153543-0234.jpg'],0,[],"[3.0, 490, 937, 0.0]",{}
['SNAP-153543-0234.jpg'],0,[],"[3.0, 383, 963, 0.0]",{}
['SNAP-153543-0234.jpg'],0,[],"[3.0, 1108, 731, 0.0]",{}
['SNAP-153543-0234.jpg'],0,[],"[3.0, 494, 708, 0.0]",{}
['SNAP-153611-0235.jpg'],0,[],"[3.0, 674, 245, 0.0]",{}
['SNAP-153611-0235.jpg'],0,[],"[3.0, 733, 142, 0.0]",{}
['SNAP-153611-0235.jpg'],0,[],"[3.0, 573, 95, 0.0]",{}
['SNAP-153611-0235.jpg'],0,[],"[3.0, 484, 634, 0.0]",{}
['SNAP-153611-0235.jpg'],0,[],"[3.0, 186, 916, 0.0]",{}
['SNAP-153611-0235.jpg'],0,[],"[3.0, 919, 295, 0.0]",{}
['SNAP-153625-0236.jpg'],0,[],"[3.0, 160, 843, 0.0]",{}
['SNAP-153625-0236.jpg'],0,[],"[3.0, 526, 97, 0.0]",{}
['SNAP-153625-0236.jpg'],0,[],"[3.0, 596, 186, 0.0]",{}
['SNAP-153625-0236.jpg'],0,[],"[3.0, 396, 628, 0.0]",{}
['SNAP-153625-0236.jpg'],0,[],"[3.0, 847, 928, 0.0]",{}
['SNAP-153625-0236.jpg'],0,[],"[3.0, 639, 673, 0.0]",{}
['SNAP-153625-0236.jpg'],0,[],"[3.0, 265, 716, 0.0]",{}
['SNAP-153625-0236.jpg'],0,[],"[3.0, 1057, 312, 0.0]",{}
['SNAP-153625-0236.jpg'],0,[],"[3.0, 405, 736, 0.0]",{}
['SNAP-153639-0237.jpg'],0,[],"[3.0, 1233, 110, 0.0]",{}
['SNAP-153639-0237.jpg'],0,[],"[3.0, 734, 558, 0.0]",{}
['SNAP-153639-0237.jpg'],0,[],"[3.0, 1046, 757, 0.0]",{}
['SNAP-153639-0237.jpg'],0,[],"[3.0, 753, 227, 0.0]",{}
['SNAP-153639-0237.jpg'],0,[],"[3.0, 1134, 808, 0.0]",{}
['SNAP-153650-0238.jpg'],0,[],"[3.0, 245, 813, 0.0]",{}
['SNAP-153650-0238.jpg'],0,[],"[3.0, 74, 859, 0.0]",{}
['SNAP-153650-0238.jpg'],0,[],"[3.0, 729, 880, 0.0]",{}
['SNAP-153702-0239.jpg'],0,[],"[3.0, 761, 724, 0.0]",{}
['SNAP-153702-0239.jpg'],0,[],"[3.0, 1021, 795, 0.0]",{}
['SNAP-153702-0239.jpg'],0,[],"[3.0, 105, 626, 0.0]",{}
['SNAP-153702-0239.jpg'],0,[],"[3.0, 377, 405, 0.0]",{}
['SNAP-153702-0239.jpg'],0,[],"[3.0, 497, 295, 0.0]",{}
['SNAP-153702-0239.jpg'],0,[],"[3.0, 1146, 135, 0.0]",{}
['SNAP-153713-0240.jpg'],0,[],"[3.0, 793, 838, 0.0]",{}
['SNAP-153713-0240.jpg'],0,[],"[3.0, 817, 838, 0.0]",{}
['SNAP-153713-0240.jpg'],0,[],"[3.0, 1053, 961, 0.0]",{}
['SNAP-153713-0240.jpg'],0,[],"[3.0, 716, 793, 0.0]",{}
['SNAP-153713-0240.jpg'],0,[],"[3.0, 77, 711, 0.0]",{}
['SNAP-153713-0240.jpg'],0,[],"[3.0, 565, 531, 0.0]",{}
['SNAP-153713-0240.jpg'],0,[],"[3.0, 86, 701, 0.0]",{}
['SNAP-153713-0240.jpg'],0,[],"[3.0, 886, 557, 0.0]",{}
['SNAP-153725-0241.jpg'],0,[],"[3.0, 1228, 330, 0.0]",{}
['SNAP-153725-0241.jpg'],0,[],"[3.0, 232, 853, 0.0]",{}
['SNAP-153725-0241.jpg'],0,[],"[3.0, 1193, 762, 0.0]",{}
['SNAP-153725-0241.jpg'],0,[],"[3.0, 1230, 681, 0.0]",{}
['SNAP-153738-0242.jpg'],0,[],"[3.0, 562, 404, 0.0]",{}
['SNAP-153738-0242.jpg'],0,[],"[3.0, 759, 625, 0.0]",{}
['SNAP-153738-0242.jpg'],0,[],"[3.0, 673, 256, 0.0]",{}
['SNAP-153738-0242.jpg'],0,[],"[3.0, 121, 458, 0.0]",{}
['SNAP-153738-0242.jpg'],0,[],"[3.0, 721, 837, 0.0]",{}
['SNAP-153750-0243.jpg'],0,[],"[3.0, 908, 545, 0.0]",{}
['SNAP-153750-0243.jpg'],0,[],"[3.0, 721, 954, 0.0]",{}
['SNAP-153750-0243.jpg'],0,[],"[3.0, 1139, 407, 0.0]",{}
['SNAP-153750-0243.jpg'],0,[],"[3.0, 222, 451, 0.0]",{}
['SNAP-153750-0243.jpg'],0,[],"[3.0, 643, 252, 0.0]",{}
['SNAP-153750-0243.jpg'],0,[],"[3.0, 131, 425, 0.0]",{}
['SNAP-153750-0243.jpg'],0,[],"[3.0, 821, 843, 0.0]",{}
['SNAP-153802-0244.jpg'],0,[],"[3.0, 296, 456, 0.0]",{}
['SNAP-153802-0244.jpg'],0,[],"[3.0, 176, 554, 0.0]",{}
['SNAP-153802-0244.jpg'],0,[],"[3.0, 1102, 99, 0.0]",{}
['SNAP-153816-0245.jpg'],0,[],"[3.0, 752, 393, 0.0]",{}
['SNAP-153816-0245.jpg'],0,[],"[3.0, 1189, 295, 0.0]",{}
['SNAP-153816-0245.jpg'],0,[],"[3.0, 353, 870, 0.0]",{}
['SNAP-153816-0245.jpg'],0,[],"[3.0, 549, 717, 0.0]",{}
['SNAP-153816-0245.jpg'],0,[],"[3.0, 769, 437, 0.0]",{}
['SNAP-153816-0245.jpg'],0,[],"[3.0, 507, 652, 0.0]",{}
['SNAP-153816-0245.jpg'],0,[],"[3.0, 406, 838, 0.0]",{}
['SNAP-153830-0246.jpg'],0,[],"[3.0, 989, 648, 0.0]",{}
['SNAP-153830-0246.jpg'],0,[],"[3.0, 1181, 227, 0.0]",{}
['SNAP-153830-0246.jpg'],0,[],"[3.0, 586, 512, 0.0]",{}
['SNAP-153830-0246.jpg'],0,[],"[3.0, 861, 342, 0.0]",{}
['SNAP-153839-0247.jpg'],0,[],"[3.0, 867, 415, 0.0]",{}
['SNAP-153851-0248.jpg'],0,[],"[3.0, 845, 892, 0.0]",{}
['SNAP-153851-0248.jpg'],0,[],"[3.0, 773, 744, 0.0]",{}
['SNAP-153851-0248.jpg'],0,[],"[3.0, 431, 370, 0.0]",{}
['SNAP-153851-0248.jpg'],0,[],"[3.0, 577, 810, 0.0]",{}
['SNAP-153851-0248.jpg'],0,[],"[3.0, 179, 436, 0.0]",{}
['SNAP-153904-0249.jpg'],0,[],"[3.0, 484, 816, 0.0]",{}
['SNAP-153904-0249.jpg'],0,[],"[3.0, 162, 802, 0.0]",{}
['SNAP-153904-0249.jpg'],0,[],"[3.0, 1125, 467, 0.0]",{}
['SNAP-153904-0249.jpg'],0,[],"[3.0, 102, 766, 0.0]",{}
['SNAP-153904-0249.jpg'],0,[],"[3.0, 1176, 148, 0.0]",{}
['SNAP-153904-0249.jpg'],0,[],"[3.0, 991, 226, 0.0]",{}
['SNAP-153923-0250.jpg'],0,[],"[3.0, 554, 349, 0.0]",{}
['SNAP-153923-0250.jpg'],0,[],"[3.0, 944, 402, 0.0]",{}
['SNAP-153923-0250.jpg'],0,[],"[3.0, 257, 642, 0.0]",{}
['SNAP-153923-0250.jpg'],0,[],"[3.0, 896, 432, 0.0]",{}
['SNAP-153923-0250.jpg'],0,[],"[3.0, 527, 454, 0.0]",{}
['SNAP-153942-0251.jpg'],0,[],"[3.0, 507, 829, 0.0]",{}
['SNAP-153942-0251.jpg'],0,[],"[3.0, 123, 522, 0.0]",{}
['SNAP-153942-0251.jpg'],0,[],"[3.0, 712, 397, 0.0]",{}
['SNAP-153942-0251.jpg'],0,[],"[3.0, 819, 917, 0.0]",{}
['SNAP-153942-0251.jpg'],0,[],"[3.0, 346, 732, 0.0]",{}
['SNAP-153942-0251.jpg'],0,[],"[3.0, 709, 643, 0.0]",{}
['SNAP-153942-0251.jpg'],0,[],"[3.0, 562, 151, 0.0]",{}
['SNAP-154002-0252.jpg'],0,[],"[3.0, 724, 314, 0.0]",{}
['SNAP-154002-0252.jpg'],0,[],"[3.0, 618, 534, 0.0]",{}
['SNAP-154002-0252.jpg'],0,[],"[3.0, 1202, 931, 0.0]",{}
['SNAP-154002-0252.jpg'],0,[],"[3.0, 115, 431, 0.0]",{}
['SNAP-154002-0252.jpg'],0,[],"[3.0, 731, 525, 0.0]",{}
['SNAP-154002-0252.jpg'],0,[],"[3.0, 468, 852, 0.0]",{}
['SNAP-154002-0252.jpg'],0,[],"[3.0, 789, 496, 0.0]",{}
['SNAP-154125-0253.jpg'],0,[],"[3.0, 478, 548, 0.0]",{}
['SNAP-154125-0253.jpg'],0,[],"[3.0, 670, 745, 0.0]",{}
['SNAP-154125-0253.jpg'],0,[],"[3.0, 748, 764, 0.0]",{}
['SNAP-154147-0254.jpg'],0,[],"[3.0, 681, 680, 0.0]",{}
['SNAP-154147-0254.jpg'],0,[],"[3.0, 1172, 754, 0.0]",{}
['SNAP-154147-0254.jpg'],0,[],"[3.0, 979, 833, 0.0]",{}
['SNAP-154147-0254.jpg'],0,[],"[3.0, 84, 649, 0.0]",{}
['SNAP-154147-0254.jpg'],0,[],"[3.0, 911, 439, 0.0]",{}
['SNAP-154147-0254.jpg'],0,[],"[3.0, 991, 624, 0.0]",{}
['SNAP-154147-0254.jpg'],0,[],"[3.0, 942, 924, 0.0]",{}
['SNAP-154147-0254.jpg'],0,[],"[3.0, 541, 554, 0.0]",{}
['SNAP-154202-0255.jpg'],0,[],"[3.0, 509, 677, 0.0]",{}
['SNAP-154202-0255.jpg'],0,[],"[3.0, 926, 686, 0.0]",{}
['SNAP-154202-0255.jpg'],0,[],"[3.0, 380, 665, 0.0]",{}
['SNAP-154202-0255.jpg'],0,[],"[3.0, 265, 912, 0.0]",{}
['SNAP-154213-0256.jpg'],0,[],"[3.0, 438, 260, 0.0]",{}
['SNAP-154213-0256.jpg'],0,[],"[3.0, 241, 846, 0.0]",{}
['SNAP-154213-0256.jpg'],0,[],"[3.0, 490, 750, 0.0]",{}
['SNAP-154213-0256.jpg'],0,[],"[3.0, 305, 600, 0.0]",{}
['SNAP-154213-0256.jpg'],0,[],"[3.0, 911, 85, 0.0]",{}
['SNAP-154231-0257.jpg'],0,[],"[3.0, 996, 338, 0.0]",{}
['SNAP-154231-0257.jpg'],0,[],"[3.0, 564, 248, 0.0]",{}
['SNAP-154231-0257.jpg'],0,[],"[3.0, 592, 960, 0.0]",{}
['SNAP-154231-0257.jpg'],0,[],"[3.0, 449, 649, 0.0]",{}
['SNAP-154231-0257.jpg'],0,[],"[3.0, 889, 618, 0.0]",{}
['SNAP-154231-0257.jpg'],0,[],"[3.0, 146, 508, 0.0]",{}
['SNAP-154246-0258.jpg'],0,[],"[3.0, 99, 554, 0.0]",{}
['SNAP-154246-0258.jpg'],0,[],"[3.0, 487, 248, 0.0]",{}
['SNAP-154246-0258.jpg'],0,[],"[3.0, 263, 635, 0.0]",{}
['SNAP-154246-0258.jpg'],0,[],"[3.0, 359, 803, 0.0]",{}
['SNAP-154246-0258.jpg'],0,[],"[3.0, 1068, 109, 0.0]",{}
['SNAP-154246-0258.jpg'],0,[],"[3.0, 604, 763, 0.0]",{}
['SNAP-154246-0258.jpg'],0,[],"[3.0, 903, 512, 0.0]",{}
['SNAP-154246-0258.jpg'],0,[],"[3.0, 1177, 134, 0.0]",{}
['SNAP-154300-0259.jpg'],0,[],"[3.0, 551, 121, 0.0]",{}
['SNAP-154300-0259.jpg'],0,[],"[3.0, 990, 86, 0.0]",{}
['SNAP-154300-0259.jpg'],0,[],"[3.0, 96, 848, 0.0]",{}
['SNAP-154300-0259.jpg'],0,[],"[3.0, 632, 391, 0.0]",{}
['SNAP-154300-0259.jpg'],0,[],"[3.0, 860, 237, 0.0]",{}
['SNAP-154300-0259.jpg'],0,[],"[3.0, 636, 163, 0.0]",{}
['SNAP-154300-0259.jpg'],0,[],"[3.0, 436, 941, 0.0]",{}
['SNAP-154300-0259.jpg'],0,[],"[3.0, 682, 392, 0.0]",{}
['SNAP-154320-0260.jpg'],0,[],"[3.0, 985, 423, 0.0]",{}
['SNAP-154320-0260.jpg'],0,[],"[3.0, 1109, 301, 0.0]",{}
['SNAP-154320-0260.jpg'],0,[],"[3.0, 314, 854, 0.0]",{}
['SNAP-154332-0261.jpg'],0,[],"[3.0, 426, 284, 0.0]",{}
['SNAP-154332-0261.jpg'],0,[],"[3.0, 1181, 871, 0.0]",{}
['SNAP-154332-0261.jpg'],0,[],"[3.0, 906, 354, 0.0]",{}
['SNAP-154332-0261.jpg'],0,[],"[3.0, 787, 198, 0.0]",{}
['SNAP-154350-0262.jpg'],0,[],"[3.0, 650, 445, 0.0]",{}
['SNAP-154350-0262.jpg'],0,[],"[3.0, 224, 550, 0.0]",{}
['SNAP-154350-0262.jpg'],0,[],"[3.0, 458, 120, 0.0]",{}
['SNAP-154359-0263.jpg'],0,[],"[3.0, 496, 763, 0.0]",{}
['SNAP-154359-0263.jpg'],0,[],"[3.0, 948, 176, 0.0]",{}
['SNAP-154359-0263.jpg'],0,[],"[3.0, 1196, 346, 0.0]",{}
['SNAP-154359-0263.jpg'],0,[],"[3.0, 1146, 861, 0.0]",{}
['SNAP-154359-0263.jpg'],0,[],"[3.0, 443, 197, 0.0]",{}
['SNAP-154359-0263.jpg'],0,[],"[3.0, 1146, 576, 0.0]",{}
['SNAP-154947-0265.jpg'],0,[],"[3.0, 897, 203, 0.0]",{}
['SNAP-160120-0268.jpg'],0,[],"[3.0, 457, 235, 0.0]",{}
['SNAP-160151-0269.jpg'],0,[],"[3.0, 430, 448, 0.0]",{}
